Unit,Rent,Legal_Rent,Deposit,Lease _From,Lease_To,Move_In,Is_Past
6-5F,0.00,"3,357.39",0.00 , 12/31/18, 12/31/20, 12/31/18,0
6-5G,0.00,"3,031.21",0.00 , 12/31/17, 12/31/19, 12/31/17,1
6-5G,"1,585.25","3,031.21","2,986.41 ", 02/01/20, 01/31/21, 01/20/18,0
6-5H,"1,575.00","2,608.24","2,608.24 ", 04/26/19, 04/30/21, 04/26/19,0
6-5I,"1,395.45","3,319.37",0.00 , 02/21/15, 02/28/17, 02/21/15,1
6-5I,"1,658.35","3,319.37","3,319.37 ", 08/01/18, 07/31/20, 07/29/16,0
6-5J,0.00,"2,048.59",0.00 , 05/31/18, 05/31/20, 05/31/18,0
6-5J,0.00,"2,048.59",0.00 , 06/30/18, 06/30/20, 06/30/18,0
6-5J,0.00,"2,048.59",0.00 , 06/30/18, 06/30/20, 06/30/18,0
6-5J,"1,593.90","2,048.59","2,048.59 ", 07/26/18, 07/31/20, 07/26/18,0
6-6A,0.00,"2,877.80",0.00 , 09/30/16, 09/30/18, 09/30/16,1
6-6A,0.00,"2,877.80",0.00 , 09/30/16, 09/30/18, 09/30/16,1
6-6A,0.00,"2,877.80",0.00 , 09/30/16, 09/30/18, 09/30/16,1
6-6A,0.00,"2,877.80",0.00 , 11/30/16, 11/30/18, 11/30/16,1
6-6A,"1,525.00","2,877.80","2,822.61 ", 01/01/19, 12/31/20, 12/16/16,0
6-6B,0.00,"3,838.09",0.00 , 09/30/17, 09/30/19, 09/30/17,1
6-6B,"1,606.25","3,838.09","3,781.37 ", 10/01/19, 09/30/20, 09/09/17,0
6-6C,"1,999.00","3,149.18","3,149.18 ", 06/01/19, 05/31/21, 06/01/19,0
6-6C,0.00,"3,149.18",0.00 , 08/31/19, 08/31/21, 08/31/19,0
6-6E,"1,420.37","3,553.86","1,379.00 ", 03/30/16, 03/31/18, 03/30/16,1
6-6E,0.00,"3,553.86",0.00 , 11/30/17, 11/30/19, 11/30/17,1
6-6E,0.00,"3,553.86",0.00 , 01/31/18, 01/31/20, 01/31/18,1
6-6E,0.00,"3,553.86",0.00 , 02/28/18, 02/29/20, 02/28/18,0
6-6E,0.00,"3,553.86",0.00 , 02/28/18, 02/29/20, 02/28/18,0
6-6E,0.00,"3,553.86",0.00 , 02/28/18, 02/29/20, 02/28/18,0
6-6E,"1,615.95","3,553.86","3,553.86 ", 03/01/18, 02/28/19, 03/01/18,1
6-6E,"1,603.21","3,553.86","2,151.54 ", 09/11/18, 09/30/20, 09/11/18,0
6-6G,"1,432.92","2,178.44","2,147.17 ", 03/01/20, 02/28/21, 02/26/16,0
6-6H,"1,529.00","3,100.75","3,100.75 ", 11/27/19, 11/30/21, 11/27/19,0
6-6I,"1,447.97","2,880.08","2,079.16 ", 03/30/16, 03/31/18, 03/30/16,1
6-6I,"1,599.00","2,880.08","2,880.08 ", 04/01/18, 03/31/20, 04/01/18,0
6-6K,"1,395.46","2,969.19","1,395.46 ", 12/17/15, 12/31/16, 12/17/15,1
6-6K,0.00,"2,969.19",0.00 , 11/30/16, 11/30/18, 11/30/16,1
6-6K,0.00,"2,969.19",0.00 , 11/30/16, 11/30/18, 11/30/16,1
6-6K,"1,594.00","2,969.19",0.00 , 12/19/16, 12/31/18, 12/19/16,1
6-6K,0.00,"2,969.19",0.00 , 12/31/16, 12/31/18, 12/31/16,1
6-6K,"1,616.07","2,969.19","2,969.19 ", 10/16/18, 10/31/20, 10/16/18,0
6-6L,0.00,"2,277.10",0.00 , 06/30/17, 06/30/19, 06/30/17,1
6-6L,0.00,"2,277.10",0.00 , 06/30/17, 06/30/19, 06/30/17,1
6-6L,0.00,"2,277.10",0.00 , 06/30/17, 06/30/19, 06/30/17,1
6-6L,"1,905.00","2,277.10","2,277.10 ", 08/01/19, 07/31/21, 07/15/17,0
6-B1,575.73,"3,295.59",0.00 , 04/01/19, 03/31/20, 06/21/18,0
6-PARK,0.00,"3,136.33",0.00 , 11/14/18, 11/30/20, 11/14/18,0
6-PARK,0.00,"3,136.33",0.00 , 04/01/19, 03/31/20, 03/13/18,0
6-PARK,0.00,"3,136.33",0.00 , 07/01/19, 06/30/21, 06/08/16,0
6-PARK,0.00,"3,136.33",0.00 , 09/01/19, 08/31/21, 09/05/18,0
6-SCQ,0.00,,, 03/12/15,, 03/12/15,1
6-SCQ,0.00,,0.00 , 08/24/15,, 08/24/15,1
6-SCQ,0.00,,0.00 , 01/01/16,, 01/01/16,1
6-SCQ,0.00,,0.00 , 01/01/16,, 01/01/16,1
6-SCQ,0.00,,0.00 , 01/01/16,, 01/01/16,1
6-SCQ,0.00,,0.00 , 01/01/16,, 01/01/16,1
6-SCQ,0.00,,0.00 , 01/01/16,, 01/01/16,1
6-SCQ,0.00,,0.00 , 01/01/16,, 01/01/16,1
6-SCQ,0.00,,0.00 , 01/01/16,, 01/01/16,1
6-SCQ,0.00,,0.00 , 01/01/16,, 01/01/16,1
6-SCQ,0.00,,0.00 , 01/01/17,, 01/01/17,1
6-SCQ,0.00,,0.00 , 01/01/17,, 01/01/17,1
6-SCQ,0.00,,0.00 , 07/30/18,, 07/30/18,1
6-SCQ,0.00,,0.00 , 06/04/19,, 06/04/19,1
6-SCQ,0.00,,0.00 , 10/31/19,, 10/31/19,1
7-1B,"2,922.89","6,217.35","1,629.00 ", 10/01/16, 09/30/17, 10/01/15,1
7-1B,"3,376.70","6,217.35","2,733.00 ", 08/01/18, 07/31/19, 07/17/17,1
7-1B,272.00,"6,217.35","2,800.00 ", 03/01/20, 02/28/21, 02/18/19,0
7-1E,0.00,"2,695.33",0.00 , 06/12/15, 06/30/17, 06/12/15,1
7-1E,"1,459.00","2,695.33","2,370.17 ", 07/29/15, 07/31/17, 07/29/15,1
7-1E,0.00,"2,695.33",0.00 , 03/31/16, 03/31/18, 03/31/16,1
7-1E,"1,505.00","2,695.33","2,370.17 ", 05/01/18, 04/30/20, 04/28/16,0
7-1E,"1,585.00","2,695.33","2,695.33 ", 03/01/19, 02/28/21, 03/04/19,0
7-1F,"1,575.00","3,364.40","3,364.40 ", 04/28/18, 04/30/20, 04/28/18,0
7-1H,"1,675.00","2,720.37","2,720.37 ", 08/27/19, 08/31/21, 08/27/19,0
7-1H,0.00,"2,720.37",0.00 , 08/31/19, 08/31/21, 08/31/19,0
7-2A,0.00,"3,330.23",0.00 , 02/28/17, 02/28/19, 02/28/17,1
7-2A,0.00,"3,330.23",0.00 , 03/31/17, 03/31/19, 03/31/17,1
7-2A,0.00,"3,330.23",0.00 , 05/30/17, 05/31/19, 05/30/17,1
7-2A,0.00,"3,330.23",0.00 , 06/30/17, 06/30/19, 06/30/17,1
7-2A,"1,765.00","3,330.23","3,249.00 ", 06/01/19, 05/31/21, 06/01/17,0
7-2B,"1,599.00","1,933.05","1,885.90 ", 03/01/19, 02/28/21, 03/01/18,0
7-2C,0.00,"2,169.42",0.00 , 11/30/19, 11/30/21, 11/30/19,0
7-2F,0.00,"4,287.88",0.00 , 03/31/16, 03/31/18, 03/31/16,1
7-2F,0.00,"4,287.88",0.00 , 04/30/16, 04/30/18, 04/30/16,1
7-2F,0.00,"4,287.88",0.00 , 04/30/16, 04/30/18, 04/30/16,1
7-2F,"1,630.00","4,287.88","4,183.30 ", 04/01/20, 03/31/22, 04/04/16,0
7-2G,"1,385.80","2,672.55","2,429.59 ", 08/01/19, 07/31/21, 07/15/17,0
7-2I,0.00,"2,894.04",0.00 , 06/30/17, 06/30/19, 06/30/17,1
7-2I,"1,639.00","2,894.04","2,823.45 ", 07/01/19, 06/30/21, 07/01/17,0
7-3A,"1,550.00","2,455.12",789.28 , 02/01/16, 01/31/18, 02/05/16,1
7-3A,"1,624.00","2,455.12",0.00 , 01/30/17, 01/31/19, 01/30/17,1
7-3A,0.00,"2,455.12",0.00 , 01/31/17, 01/31/19, 01/31/17,1
7-3A,"1,749.00","2,455.12","2,455.12 ", 02/23/19, 02/28/21, 02/23/19,0
7-3B,"1,600.00","4,910.14",0.00 , 04/01/18, 03/31/20, 03/30/15,0
7-3B,"1,729.00","4,910.14","4,910.14 ", 05/29/19, 05/31/21, 05/29/19,0
7-3B,0.00,"4,910.14",0.00 , 05/31/19, 05/31/21, 05/31/19,0
7-3D,"1,575.00","2,921.91","2,878.73 ", 04/01/19, 03/31/20, 03/30/18,0
7-3E,0.00,"3,107.96",0.00 , 05/31/16, 05/31/18, 05/31/16,1
7-3E,"1,540.00","3,107.96","3,107.96 ", 08/01/18, 07/31/20, 07/16/16,0
7-3F,"1,645.00","2,915.88","2,844.79 ", 08/01/19, 07/31/21, 08/01/17,0
7-3G,0.00,"1,756.24",0.00 , 03/31/19, 03/31/21, 03/31/19,0
7-3G,0.00,"1,756.24",0.00 , 03/31/19, 03/31/21, 03/31/19,0
7-3G,"1,525.00","1,756.24","1,756.24 ", 04/15/19, 04/30/20, 04/15/19,0
7-3H,0.00,"2,908.23",0.00 , 02/28/17, 02/28/19, 02/28/17,1
7-3H,"2,150.00","2,908.23","2,644.48 ", 03/01/17, 02/28/19, 03/01/17,1
7-3H,"2,100.00","2,908.23","2,908.93 ", 04/25/19, 04/30/21, 04/25/19,0
7-3H,0.00,"2,908.23",0.00 , 04/30/19, 04/30/21, 04/30/19,0
7-4B,0.00,"2,931.93",0.00 , 08/01/16, 07/31/18, 08/01/16,1
7-4B,0.00,"2,931.93","2,632.66 ", 08/01/16, 07/31/17, 08/01/16,1
7-4B,"1,659.00","2,931.93","1,659.00 ", 11/29/16, 11/30/18, 11/29/16,1
7-4B,"1,750.00","2,931.93","2,931.93 ", 01/16/19, 01/31/21, 01/16/19,0
7-4C,0.00,"4,065.68",0.00 , 03/31/17, 03/31/19, 03/31/17,1
7-4C,0.00,"4,065.68",0.00 , 03/31/17, 03/31/19, 03/31/17,1
7-4C,0.00,"4,065.68",0.00 , 05/31/17, 05/31/19, 05/31/17,1
7-4C,"1,559.00","4,065.68",0.00 , 06/01/17, 05/31/19, 06/01/17,1
7-4C,"1,749.97","4,065.68","4,065.68 ", 06/09/18, 06/30/20, 06/09/18,0
7-4F,"1,602.97","2,641.76",0.00 , 11/01/17, 10/31/18, 10/31/15,1
7-4F,0.00,"2,641.76",0.00 , 11/30/18, 11/30/20, 11/30/18,0
7-4F,0.00,"2,641.76",0.00 , 12/31/18, 12/31/20, 12/31/18,0
7-4F,"1,626.37","2,641.76","2,641.76 ", 01/30/19, 01/31/21, 01/30/19,0
7-5B,"1,599.00","3,070.39","2,995.50 ", 10/01/18, 09/30/20, 10/01/16,0
7-5H,"2,005.00","4,666.91","4,463.80 ", 05/01/19, 04/30/21, 05/01/15,0
7-5I,"1,825.00","3,186.90","3,186.90 ", 04/01/19, 03/31/21, 04/01/17,0
7-6A,0.00,"2,418.87","2,418.87 ", 12/26/19, 12/31/21, 12/26/19,0
7-6D,"1,509.00","3,419.14","3,419.14 ", 06/01/18, 05/31/20, 05/30/15,0
7-6E,"1,543.97","2,973.79","2,973.79 ", 07/26/18, 07/31/20, 07/26/18,0
7-6E,0.00,"2,973.79",0.00 , 07/31/18, 07/31/20, 07/31/18,0
7-6F,0.00,"3,748.91",0.00 , 06/30/17, 06/30/19, 06/30/17,1
7-6F,0.00,"3,748.91",0.00 , 08/31/17, 08/31/18, 08/31/17,1
7-6F,"1,485.00","3,748.91","2,800.00 ", 08/01/18, 07/31/20, 07/31/17,0
7-6G,"1,375.00","2,660.07","2,660.07 ", 07/01/19, 06/30/20, 06/09/18,0
7-6I,0.00,"1,919.87",0.00 , 05/15/15, 05/31/17, 05/15/15,1
7-6I,"1,760.00","1,919.87","1,868.15 ", 08/01/19, 07/31/20, 07/28/15,0
7-SCQ,0.00,,0.00 , 01/01/16,, 01/01/16,1
7-SCQ,0.00,,0.00 , 01/01/16,, 01/01/16,1
7-SCQ,0.00,,0.00 , 01/01/17,, 01/01/17,1
7-SCQ,0.00,,0.00 , 01/01/17,, 01/01/17,1
7-SCQ,0.00,,0.00 , 03/01/17,, 03/01/17,1
7-SCQ,0.00,,0.00 , 02/28/18,, 02/28/18,1
7-SCQ,0.00,,0.00 , 01/01/19,, 01/01/19,1
8-44,0.00,"1,600.72",0.00 , 08/31/15, 08/31/17, 08/31/15,1
8-44,0.00,"1,600.72",0.00 , 04/30/16, 04/30/18, 04/30/16,1
8-44,0.00,"1,600.72",0.00 , 04/30/17, 04/30/19, 04/30/17,1
8-44,475.00,"1,600.72","4,725.00 ", 06/11/18, 07/31/23, 06/11/18,0
8-46,"1,250.00","1,972.38","10,000.00 ", 03/01/18, 02/28/23, 12/21/17,0
8-46,"1,972.38","1,972.38",0.00 , 07/31/19, 07/31/21, 07/31/19,0
8-46,0.00,"1,972.38",0.00 , 09/30/19, 09/30/21, 09/30/19,0
8-46,"1,299.00","1,972.38","6,495.00 ", 12/01/19, 11/30/24, 10/10/19,0
8-A01,0.00,"2,796.23",0.00 , 01/31/15, 01/31/17, 01/31/15,1
8-A01,0.00,"2,796.23",0.00 , 02/28/15, 02/28/17, 02/28/15,1
8-A01,"1,650.00","2,796.23","2,719.97 ", 04/01/18, 03/31/20, 03/16/15,0
8-A02,"1,775.00","2,453.73","2,230.66 ", 02/01/20, 01/31/22, 01/08/16,0
8-A03,"1,854.00","3,512.09","3,512.09 ", 12/20/18, 12/31/20, 12/20/18,0
8-A03,0.00,"3,512.09",0.00 , 12/31/18, 12/31/20, 12/31/18,0
8-A05,"1,543.97","3,402.98","3,402.98 ", 11/07/18, 11/30/20, 11/07/18,0
8-A08,0.00,"3,350.15",0.00 , 03/31/16, 03/31/18, 03/31/16,1
8-A08,0.00,"3,350.15",0.00 , 04/02/16, 04/30/18, 04/02/16,1
8-A08,0.00,"3,350.15",0.00 , 04/30/16, 04/30/18, 04/30/16,1
8-A08,0.00,"3,350.15",0.00 , 04/30/16, 04/30/18, 04/30/16,1
8-A08,0.00,"3,350.15",0.00 , 05/31/16, 05/31/18, 05/31/16,1
8-A08,"1,465.00","3,350.15","3,284.46 ", 06/01/18, 05/31/20, 05/26/16,0
8-A09,0.00,"2,347.74","2,347.74 ", 01/24/20, 01/31/22, 01/24/20,0
8-A10,0.00,"3,388.36",0.00 , 09/30/16, 09/30/18, 09/30/16,1
8-A10,"1,695.00","3,388.36","3,305.72 ", 10/01/18, 09/30/20, 09/29/16,0
8-B01,0.00,"2,873.20",0.00 , 09/30/15, 09/30/17, 09/30/15,1
8-B01,0.00,"2,873.20",0.00 , 09/30/15, 09/30/17, 09/30/15,1
8-B01,"1,465.75","2,873.20",0.00 , 10/01/17, 09/30/19, 09/22/15,1
8-B01,"1,499.00","2,873.20","2,873.20 ", 10/30/19, 10/31/21, 10/30/19,0
8-B03,"1,337.97","2,953.37","2,953.37 ", 01/29/19, 01/31/21, 01/29/19,0
8-B08,"1,825.00","2,938.03","3,153.01 ", 02/01/20, 01/31/22, 02/01/17,0
8-B11,0.00,"2,076.15",0.00 , 10/31/16, 10/31/18, 10/31/16,1
8-B11,"1,525.00","2,076.15","2,076.15 ", 03/01/19, 02/28/21, 02/23/17,0
8-CTWR,0.00,,0.00 , 01/12/15, 04/30/20, 01/12/15,0
8-SCQ,0.00,,0.00 , 01/01/16,, 01/01/16,1
8-SCQ,0.00,,0.00 , 01/01/16,, 01/01/16,1
8-SCQ,0.00,,0.00 , 01/01/16,, 01/01/16,1
8-SCQ,0.00,,0.00 , 01/01/16,, 01/01/16,1
8-SCQ,0.00,,0.00 , 01/01/18,, 01/01/18,1
8-SCQ,0.00,,0.00 , 02/06/20,, 02/06/20,1
9-1B,"2,017.00","4,030.03",0.00 , 08/22/15, 08/31/17, 08/22/15,1
9-1B,0.00,"4,030.03",, 03/31/17, 03/31/19, 03/31/17,1
9-1B,0.00,"4,030.03",, 07/31/17, 07/31/19, 07/31/17,1
9-1B,0.00,"4,030.03",, 07/31/17, 07/31/19, 07/31/17,1
9-1B,"2,175.00","4,030.03","3,912.10 ", 09/01/19, 08/31/21, 08/24/17,0
9-1E,"1,525.00","4,041.70","4,041.70 ", 11/01/19, 10/31/21, 11/04/19,0
9-1G,"1,699.00",,"3,210.59 ", 11/19/19, 11/30/21, 11/19/19,0
9-1G,0.00,,0.00 , 11/30/19, 11/30/21, 11/30/19,0
9-1J,"1,513.90","1,513.90","1,513.90 ", 03/01/19, 02/28/21, 02/16/17,0
9-1K,"1,353.00","3,607.29",0.00 , 12/01/15, 11/30/17, 12/01/15,1
9-1K,0.00,"3,607.29",, 02/29/16, 02/28/18, 02/29/16,1
9-1K,"1,499.00","3,607.29","3,435.86 ", 03/01/20, 02/28/22, 03/01/16,0
9-1M,"1,480.00","2,665.01","1,285.90 ", 05/01/18, 04/30/20, 05/01/17,0
9-1P,"1,477.60","1,477.60",839.90 , 12/01/19, 11/30/21, 11/18/15,0
9-2A,"1,275.00","2,513.22","1,079.00 ", 09/01/18, 08/31/20, 08/24/16,0
9-2H,0.00,"4,241.92",0.00 , 07/31/18, 07/31/20, 07/31/18,0
9-2H,0.00,"4,241.92",0.00 , 08/31/18, 08/31/20, 08/31/18,0
9-2H,"2,100.02","4,241.92","4,241.92 ", 09/19/18, 09/30/20, 09/19/18,0
9-2H,0.00,"4,241.92",0.00 , 09/30/18, 09/30/20, 09/30/18,0
9-2H,0.00,"4,241.92",0.00 , 09/30/18, 09/30/20, 09/30/18,0
9-2K,"1,855.00","2,890.34","2,890.34 ", 08/12/19, 08/31/21, 08/12/19,0
9-2M,0.00,"3,105.62",, 01/31/15, 01/31/17, 01/31/15,1
9-2M,0.00,"3,105.62",, 03/31/15, 03/31/17, 03/31/15,1
9-2M,"1,625.00","3,105.62","1,649.66 ", 07/01/17, 06/30/18, 07/01/15,1
9-2M,0.00,"3,105.62",0.00 , 09/30/18, 09/30/20, 09/30/18,0
9-2M,0.00,"3,105.62",0.00 , 09/30/18, 09/30/20, 09/30/18,0
9-2M,"1,493.50","3,105.62","3,105.62 ", 10/25/18, 10/31/20, 10/25/18,0
9-2O,"1,825.00","2,680.19","1,833.00 ", 04/01/19, 03/31/20, 03/22/17,0
9-3A,"1,491.44","2,926.23","2,621.52 ", 06/07/16, 06/30/18, 06/07/16,1
9-3A,0.00,"2,926.23",, 08/31/17, 08/31/19, 08/31/17,1
9-3A,0.00,"2,926.23",, 09/30/17, 09/30/19, 09/30/17,1
9-3A,"1,427.27","2,926.23",0.00 , 10/17/17, 10/31/19, 10/17/17,1
9-3A,"1,499.00","2,926.23","2,926.23 ", 05/30/19, 05/31/21, 05/30/19,0
9-3A,0.00,"2,926.23",, 08/31/19, 08/31/21, 08/31/19,0
9-3B,"1,275.00","2,553.10",778.87 , 08/01/15, 07/31/17, 02/24/16,1
9-3B,0.00,"2,553.10",, 02/28/17, 02/28/19, 02/28/17,1
9-3B,0.00,"2,553.10",, 04/30/17, 04/30/19, 04/30/17,1
9-3B,"2,350.00","2,553.10","2,495.73 ", 06/01/19, 05/31/20, 05/24/17,0
9-3F,"1,725.00","2,378.96","2,317.58 ", 03/01/18, 02/29/20, 02/17/17,0
9-3G,458.60,"1,474.01",998.89 , 06/01/19, 05/31/21, 06/01/17,0
9-3K,"2,048.67","2,687.01","2,687.01 ", 07/13/18, 07/31/20, 07/13/18,0
9-3O,0.00,"2,275.60",, 09/18/15, 09/30/16, 09/18/15,1
9-3O,"1,764.73","2,275.60",0.00 , 11/24/15, 11/30/17, 11/24/15,1
9-3O,0.00,"2,275.60",0.00 , 03/31/18, 03/31/20, 03/31/18,0
9-3O,"1,909.00","2,275.60","2,275.60 ", 04/20/18, 04/30/20, 04/20/18,0
9-3O,0.00,"2,275.60",0.00 , 04/30/18, 04/30/20, 04/30/18,0
9-4A,0.00,"1,815.58",, 05/31/17, 05/31/19, 05/31/17,1
9-4A,"1,399.00","1,815.58","1,815.58 ", 08/01/19, 07/31/21, 07/31/17,0
9-4B,"2,310.54","3,017.16",, 03/14/15, 03/31/17, 03/14/15,1
9-4B,"2,225.00","3,017.16","2,831.98 ", 06/01/19, 05/31/21, 05/09/15,0
9-4C,0.00,"3,024.30",, 08/31/17, 08/31/19, 08/31/17,1
9-4C,0.00,"3,024.30",0.00 , 11/30/17, 11/30/19, 11/30/17,1
9-4C,"1,928.50","3,024.30","3,024.30 ", 01/01/20, 12/31/20, 12/15/17,0
9-4E,"1,650.00","2,723.56","2,723.56 ", 08/28/18, 08/31/20, 08/28/18,0
9-4K,0.00,"3,315.88",, 03/31/15, 03/31/17, 03/31/15,1
9-4K,"1,725.00","3,315.88","1,057.56 ", 05/01/17, 04/30/19, 04/16/15,1
9-4K,0.00,"3,315.88",, 08/31/17, 08/31/19, 08/31/17,1
9-4K,"1,883.87","3,315.88","3,315.88 ", 07/18/18, 07/31/20, 07/18/18,0
9-4L,0.00,"2,034.63",, 01/31/17, 01/31/19, 01/31/17,1
9-4L,"1,830.00","2,034.63","2,034.63 ", 02/01/19, 01/31/21, 02/01/17,0
9-4M,0.00,"3,433.13",, 02/29/16, 02/28/18, 02/29/16,1
9-4M,"1,199.00","3,433.13","1,331.00 ", 06/01/16, 05/31/17, 06/01/16,1
9-4M,"1,505.00","3,433.13",0.00 , 04/29/17, 04/30/19, 04/29/17,1
9-4M,0.00,"3,433.13",0.00 , 06/30/19, 06/30/21, 06/30/19,0
9-4M,0.00,"3,433.13",0.00 , 06/30/19, 06/30/21, 06/30/19,0
9-4M,"1,529.00","3,433.13","3,433.13 ", 07/26/19, 07/31/21, 07/26/19,0
9-5C,0.00,"2,257.04",0.00 , 08/31/18, 08/31/20, 08/31/18,0
9-5C,"2,048.67","2,257.04","2,257.04 ", 09/29/18, 09/30/20, 09/29/18,0
9-5C,0.00,"2,257.04",0.00 , 09/30/18, 09/30/20, 09/30/18,0
9-5F,0.00,"3,590.47",0.00 , 08/31/18, 08/31/20, 08/31/18,0
9-5F,"1,776.75","3,590.47","3,590.47 ", 11/17/18, 11/30/20, 11/17/18,0
9-5K,"1,950.00","4,006.48","4,006.48 ", 02/26/19, 02/28/21, 02/26/19,0
9-5L,0.00,"3,471.67",0.00 , 06/30/18, 06/30/20, 06/30/18,0
9-5L,"1,820.57","3,471.67","3,471.67 ", 08/09/18, 08/31/20, 08/09/18,0
9-6A,"1,375.00","2,930.47",0.00 , 05/27/16, 05/31/18, 05/27/16,1
9-6A,"1,454.96","2,930.47","2,930.47 ", 07/28/18, 07/31/20, 07/28/18,0
9-6A,0.00,"2,930.47",0.00 , 07/31/18, 07/31/20, 07/31/18,0
9-6G,0.00,"2,815.44",0.00 , 01/31/18, 01/31/20, 01/31/18,1
9-6G,0.00,"2,815.44",0.00 , 07/31/18, 07/31/20, 07/31/18,0
9-6G,"1,725.00","2,815.44","2,815.44 ", 08/11/18, 08/31/20, 08/11/18,0
9-6K,"1,499.00","3,841.94",0.00 , 11/01/17, 10/31/18, 10/30/15,1
9-6K,0.00,"3,841.94",0.00 , 09/30/18, 09/30/20, 09/30/18,0
9-6K,"2,034.25","3,841.94","3,841.94 ", 01/28/19, 01/31/21, 01/28/19,0
9-6K,0.00,"3,841.94",0.00 , 01/31/19, 01/31/21, 01/31/19,0
9-6K,0.00,"3,841.94",0.00 , 01/31/19, 01/31/21, 01/31/19,0
9-6M,0.00,"2,600.00",, 09/30/17, 09/30/19, 09/30/17,1
9-6M,"1,400.00","2,600.00",0.00 , 10/28/17, 10/31/19, 10/28/17,1
9-6M,0.00,"2,600.00",, 10/31/17, 10/31/19, 10/31/17,1
9-6M,0.00,"2,600.00",0.00 , 11/30/19, 11/30/21, 11/30/19,0
9-6M,0.00,"2,600.00","2,600.00 ", 12/16/19, 12/31/21, 12/16/19,0
9-SCQ,0.00,,0.00 , 07/06/15,, 07/06/15,1
9-SCQ,0.00,,0.00 , 01/01/16,, 01/01/16,1
9-SCQ,0.00,,0.00 , 01/01/18,, 01/01/18,1
9-SCQ,0.00,,0.00 , 01/01/18,, 01/01/18,1
9-SCQ,0.00,,0.00 , 01/01/18,, 01/01/18,1
9-SCQ,0.00,,0.00 , 01/01/18,, 01/01/18,1
9-SCQ,0.00,,0.00 , 02/12/20,, 02/12/20,1
10-01A,"2,615.79","2,888.02","2,616.08 ", 12/30/15, 12/31/16, 12/30/15,1
10-01A,0.00,"2,888.02",0.00 , 03/31/17, 03/31/19, 03/31/17,1
10-01A,"1,419.00","2,888.02","2,888.02 ", 04/01/19, 03/31/21, 03/28/17,0
10-01G,"2,213.38","4,267.38","2,800.00 ", 07/01/19, 06/30/20, 07/02/19,0
10-01L,"1,299.00","2,116.87","1,459.00 ", 07/25/17, 07/31/18, 07/25/17,1
10-01L,0.00,"2,116.87",0.00 , 11/30/17, 11/30/19, 11/30/17,1
10-01L,0.00,"2,116.87",0.00 , 11/30/17, 11/30/19, 11/30/17,1
10-01L,0.00,"2,116.87",0.00 , 12/31/17, 12/31/19, 12/31/17,1
10-01L,0.00,"2,116.87",0.00 , 12/31/17, 12/31/19, 12/31/17,1
10-01L,"1,450.00","2,116.87","2,116.87 ", 01/01/19, 12/31/20, 12/20/17,0
10-02C,"1,875.00","2,850.39","2,850.39 ", 08/30/19, 08/31/21, 08/30/19,0
10-02D,"1,497.13","1,785.67","1,759.28 ", 02/01/20, 01/31/21, 01/06/17,0
10-02H,0.00,"2,340.78",0.00 , 02/29/16, 02/28/18, 02/29/16,1
10-02H,0.00,"2,340.78",0.00 , 03/05/16, 03/31/18, 03/05/16,1
10-02H,"1,338.00","2,340.78","2,197.37 ", 03/18/16, 03/31/18, 03/18/16,1
10-02H,0.00,"2,340.78",0.00 , 03/31/16, 03/31/18, 03/31/16,1
10-02H,0.00,"2,340.78",0.00 , 08/31/17, 08/31/19, 08/31/17,1
10-02H,"1,420.77","2,340.78","2,340.78 ", 10/01/19, 09/30/20, 09/29/17,0
10-03B,0.00,"2,048.44","1,516.09 ", 04/30/19, 04/30/21, 04/30/19,0
10-03B,"1,799.00","2,048.44","2,048.44 ", 05/21/19, 05/31/21, 05/21/19,0
10-03C,"1,946.48","2,442.19","2,442.19 ", 03/29/18, 03/31/20, 03/29/18,0
10-03C,0.00,"2,442.19",0.00 , 03/31/18, 03/31/20, 03/31/18,0
10-03E,"1,409.00","2,665.60","2,600.59 ", 04/01/20, 03/31/22, 04/01/16,0
10-03F,0.00,"3,997.77",, 07/31/15, 07/31/17, 07/31/15,1
10-03F,0.00,"3,997.77",, 07/31/15, 07/31/17, 07/31/15,1
10-03F,0.00,"3,997.77",, 07/31/15, 07/31/17, 07/31/15,1
10-03F,"1,425.00","3,997.77","3,900.26 ", 08/01/19, 07/31/21, 07/31/15,0
10-03H,"1,440.97","2,501.74","2,501.74 ", 01/29/19, 01/31/21, 01/29/19,0
10-03J,0.00,"2,576.35",, 05/31/15, 05/31/17, 05/31/15,1
10-03J,"1,898.74","2,576.35",, 05/31/15, 05/31/17, 05/31/15,1
10-03J,0.00,"2,576.35",, 05/31/15, 05/31/17, 05/31/15,1
10-03J,0.00,"2,576.35",, 05/31/15, 05/31/17, 05/31/15,1
10-03J,0.00,"2,576.35",, 06/30/15, 06/30/17, 06/30/15,1
10-03J,"1,425.00","2,576.35","2,359.33 ", 06/01/16, 05/31/18, 06/01/15,1
10-03J,"1,515.00","2,576.35","2,513.51 ", 07/01/19, 06/30/21, 06/19/17,0
10-03K,"1,699.00","2,087.61","2,036.69 ", 02/01/19, 01/31/21, 01/28/15,0
10-04A,"1,675.00","3,084.30","3,084.30 ", 03/01/18, 02/29/20, 01/31/17,0
10-04B,"1,725.00","3,698.78","3,699.53 ", 04/01/18, 03/31/20, 03/28/16,0
10-04C,"1,750.00","2,652.19",0.00 , 02/01/16, 01/31/18, 02/01/16,1
10-04C,"1,750.00","2,652.19","2,587.50 ", 04/01/20, 03/31/22, 03/15/18,0
